,id,dataset_id,decimallongitude,decimallatitude,date_start,date_mid,date_end,date_year,scientificname,originalscientificname,minimumdepthinmeters,maximumdepthinmeters,depth,coordinateuncertaintyinmeters,flags,dropped,absence,shoredistance,bathymetry,sst,sss,marine,brackish,freshwater,terrestrial,taxonrank,aphiaid,redlist_category,superdomain,domain,kingdom,subkingdom,infrakingdom,phylum,phylum_division,subphylum_subdivision,subphylum,infraphylum,parvphylum,gigaclass,megaclass,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,section,subsection,series,species,subspecies,natio,variety,subvariety,forma,subforma,type,modified,language,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,ownerinstitutioncode,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,materialsampleid,occurrenceid,catalognumber,occurrenceremarks,recordnumber,recordedby,recordedbyid,individualcount,organismquantity,organismquantitytype,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,othercatalognumbers,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,eventid,parenteventid,samplingprotocol,samplesizevalue,samplesizeunit,samplingeffort,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,fieldnumber,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,verbatimelevation,minimumelevationinmeters,maximumelevationinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,geodeticdatum,coordinateprecision,pointradiusspatialfit,footprintwkt,footprintsrs,footprintspatialfit,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identifiedby,identifiedbyid,dateidentified,identificationreferences,identificationremarks,identificationqualifier,identificationverificationstatus,typestatus,taxonid,scientificnameid,acceptednameusageid,parentnameusageid,originalnameusageid,nameaccordingtoid,namepublishedinid,taxonconceptid,acceptednameusage,parentnameusage,originalnameusage,nameaccordingto,namepublishedin,namepublishedinyear,higherclassification,specificepithet,infraspecificepithet,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,nomenclaturalstatus,taxonremarks,depht_positive,geometry,cluster
840,19d4916c-972d-44e9-aa29-0ea7ac4e84ef,f6095707-4117-4580-ad3e-e7e6bd20df5a,-28.43023333,39.21076667,1215043200000,1215043200000,1215043200000,2008,Delphinus delphis,Delphinus delphis,,,,,{NO_DEPTH},0,0,34676,1393.0,18.68,36.16,1,,,0,Species,137094,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Delphinus,,,,,Delphinus delphis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1034,POPA_MM_FO_1034,VernacularName: Golfinho-comum,73947,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-03,,,,2008,7,3,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137094,,,,,,,,,,,,,,delphis,,,,,,,,,1393.0,POINT (-28.43023333 39.21076667),0
841,fcf7be2d-cc05-43ed-9477-ffb1e4d1696b,f6095707-4117-4580-ad3e-e7e6bd20df5a,-27.88096667,37.90315,1212710400000,1212710400000,1212710400000,2008,Delphinus delphis,Delphinus delphis,,,,,{NO_DEPTH},0,0,57788,1783.5,19.33,36.23,1,,,0,Species,137094,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Delphinus,,,,,Delphinus delphis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1037,POPA_MM_FO_1037,VernacularName: Golfinho-comum,74328,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-06-06,,,,2008,6,6,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137094,,,,,,,,,,,,,,delphis,,,,,,,,,1783.5,POINT (-27.88096667 37.90315),4
842,e3e49929-5321-42fe-8f4c-e301a1ac0ce8,f6095707-4117-4580-ad3e-e7e6bd20df5a,-28.90625,38.98778333,1214611200000,1214611200000,1214611200000,2008,Delphinus delphis,Delphinus delphis,,,,,{NO_DEPTH},0,0,41647,1465.5,18.85,36.19,1,,,0,Species,137094,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Delphinus,,,,,Delphinus delphis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1031,POPA_MM_FO_1031,VernacularName: Golfinho-comum,73372,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-06-28,,,,2008,6,28,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137094,,,,,,,,,,,,,,delphis,,,,,,,,,1465.5,POINT (-28.90625 38.98778333),0
843,efb861d5-3ac1-4cc1-9b52-165c10236c15,f6095707-4117-4580-ad3e-e7e6bd20df5a,-24.90048333,36.9176,1215475200000,1215475200000,1215475200000,2008,Balaenoptera borealis,Balaenoptera borealis,,,,,{NO_DEPTH},0,0,10230,2288.5,19.52,36.35,1,,,0,Species,137088,EN,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,Balaenoptera borealis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1036,POPA_MM_FO_1036,VernacularName: Baleia-sardinheira,74207,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-08,,,,2008,7,8,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137088,,,,,,,,,,,,,,borealis,,,,,,,,,2288.5,POINT (-24.90048333 36.9176),1
844,0588ee7b-e3e9-42b7-8e0d-cf925aa162ce,f6095707-4117-4580-ad3e-e7e6bd20df5a,-24.6462,37.03688333,1216339200000,1216339200000,1216339200000,2008,Balaenoptera,Balaenoptera sp,,,,,{NO_DEPTH},0,0,28496,2163.5,19.42,36.33,1,,,0,Genus,137013,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1040,POPA_MM_FO_1040,,75010,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-18,,,,2008,7,18,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137013,,,,,,,,,,,,,,sp,,,,,,,,,2163.5,POINT (-24.6462 37.03688333),1
845,9402153e-45ba-4db2-a314-cd15568f5dd2,f6095707-4117-4580-ad3e-e7e6bd20df5a,-27.85383333,37.9084,1212710400000,1212710400000,1212710400000,2008,Delphinus delphis,Delphinus delphis,,,,,{NO_DEPTH},0,0,57946,1783.0,19.33,36.23,1,,,0,Species,137094,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Delphinus,,,,,Delphinus delphis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1038,POPA_MM_FO_1038,VernacularName: Golfinho-comum,74329,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-06-06,,,,2008,6,6,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137094,,,,,,,,,,,,,,delphis,,,,,,,,,1783.0,POINT (-27.85383333 37.9084),4
846,9ed83be4-dff0-410f-850c-b7aa020a8a5f,f6095707-4117-4580-ad3e-e7e6bd20df5a,-25.22568333,37.37156667,1215475200000,1215475200000,1215475200000,2008,Balaenoptera acutorostrata,Balaenoptera acutorostrata,,,,,{NO_DEPTH},0,0,40048,2011.0,19.31,36.28,1,,,0,Species,137087,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,Balaenoptera acutorostrata,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1042,POPA_MM_FO_1042,VernacularName: Baleia-anã,75110,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-08,,,,2008,7,8,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137087,,,,,,,,,,,,,,acutorostrata,,,,,,,,,2011.0,POINT (-25.22568333 37.37156667),1
847,dbe6a24b-98e6-4bcd-8dfb-1f9452f4309f,f6095707-4117-4580-ad3e-e7e6bd20df5a,-27.07186667,38.11645,1213056000000,1213056000000,1213056000000,2008,Delphinus delphis,Delphinus delphis,,,,,{NO_DEPTH},0,0,55127,879.5,18.94,36.19,1,,,0,Species,137094,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Delphinus,,,,,Delphinus delphis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1039,POPA_MM_FO_1039,VernacularName: Golfinho-comum,74468,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-06-10,,,,2008,6,10,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137094,,,,,,,,,,,,,,delphis,,,,,,,,,879.5,POINT (-27.07186667 38.11645),0
848,b35b99c4-e613-42f6-87c3-3df7b336787e,f6095707-4117-4580-ad3e-e7e6bd20df5a,-25.26538333,37.17026667,1216080000000,1216080000000,1216080000000,2008,Balaenoptera borealis,Balaenoptera borealis,,,,,{NO_DEPTH},0,0,20044,2160.5,19.43,36.31,1,,,0,Species,137088,EN,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,Balaenoptera borealis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1044,POPA_MM_FO_1044,VernacularName: Baleia-sardinheira,75136,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-15,,,,2008,7,15,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137088,,,,,,,,,,,,,,borealis,,,,,,,,,2160.5,POINT (-25.26538333 37.17026667),1
849,6dad28b2-dccb-4d38-9a3d-e988a5102e5b,f6095707-4117-4580-ad3e-e7e6bd20df5a,-28.56685,39.03955,1215043200000,1215043200000,1215043200000,2008,Stenella frontalis,Stenella frontalis,,,,,{NO_DEPTH},0,0,37972,1801.5,18.75,36.18,1,,,0,Species,137108,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Stenella,,,,,Stenella frontalis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1041,POPA_MM_FO_1041,VernacularName: Golfinho-pintado,75088,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-03,,,,2008,7,3,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137108,,,,,,,,,,,,,,frontalis,,,,,,,,,1801.5,POINT (-28.56685 39.03955),0
850,6ab10c0b-8ad4-41cb-9866-e3e9773818b7,f6095707-4117-4580-ad3e-e7e6bd20df5a,-25.22091667,37.36591667,1215475200000,1215475200000,1215475200000,2008,Balaenoptera acutorostrata,Balaenoptera acutorostrata,,,,,{NO_DEPTH},0,0,39809,2011.5,19.31,36.28,1,,,0,Species,137087,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,Balaenoptera acutorostrata,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1043,POPA_MM_FO_1043,VernacularName: Baleia-anã,75111,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-08,,,,2008,7,8,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137087,,,,,,,,,,,,,,acutorostrata,,,,,,,,,2011.5,POINT (-25.22091667 37.36591667),1
851,bada4bab-99b8-4cb4-a2cb-38b4e0a5135f,f6095707-4117-4580-ad3e-e7e6bd20df5a,-31.0242,38.79336667,1215648000000,1215648000000,1215648000000,2008,Stenella frontalis,Stenella frontalis,,,,,{NO_DEPTH},0,0,65982,1772.5,19.17,36.2,1,,,0,Species,137108,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Stenella,,,,,Stenella frontalis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1045,POPA_MM_FO_1045,VernacularName: Golfinho-pintado,75184,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-10,,,,2008,7,10,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137108,,,,,,,,,,,,,,frontalis,,,,,,,,,1772.5,POINT (-31.0242 38.79336667),4
852,980aff52-7c56-4c73-a5c7-0fc5589d3a53,f6095707-4117-4580-ad3e-e7e6bd20df5a,-29.29821667,38.00585,1217030400000,1217030400000,1217030400000,2008,Tursiops truncatus,Tursiops truncatus,,,,,{NO_DEPTH},0,0,74610,106.5,19.34,36.25,1,1.0,,0,Species,137111,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Tursiops,,,,,Tursiops truncatus,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1048,POPA_MM_FO_1048,VernacularName: Roaz,75388,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-26,,,,2008,7,26,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137111,,,,,,,,,,,,,,truncatus,,,,,,,,,106.5,POINT (-29.29821667 38.00585),4
853,91f43154-968d-42b5-bee1-1d5d8fe66c77,f6095707-4117-4580-ad3e-e7e6bd20df5a,-29.29473333,38.00471667,1217030400000,1217030400000,1217030400000,2008,Tursiops truncatus,Tursiops truncatus,,,,,{NO_DEPTH},0,0,74514,118.5,19.34,36.25,1,1.0,,0,Species,137111,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Tursiops,,,,,Tursiops truncatus,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1047,POPA_MM_FO_1047,VernacularName: Roaz,75386,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-26,,,,2008,7,26,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137111,,,,,,,,,,,,,,truncatus,,,,,,,,,118.5,POINT (-29.29473333 38.00471667),4
854,55ab320e-f20c-4df2-99ae-a60ba3b335ec,f6095707-4117-4580-ad3e-e7e6bd20df5a,-24.988,37.127,1215993600000,1215993600000,1215993600000,2008,Balaenoptera borealis,Balaenoptera borealis,,,,,{NO_DEPTH},0,0,13913,1658.0,19.42,36.32,1,,,0,Species,137088,EN,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,Balaenoptera borealis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1051,POPA_MM_FO_1051,VernacularName: Baleia-sardinheira,75651,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-14,,,,2008,7,14,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137088,,,,,,,,,,,,,,borealis,,,,,,,,,1658.0,POINT (-24.988 37.127),2
855,695379af-f824-4812-8a7f-d289268e4819,f6095707-4117-4580-ad3e-e7e6bd20df5a,-24.74128333,36.9984,1215388800000,1215388800000,1215388800000,2008,Physeter macrocephalus,Physeter macrocephalus,,,,,{NO_DEPTH},0,0,24705,1999.5,19.5,36.34,1,,,0,Species,137119,VU,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Physeteridae,,,,,Physeter,,,,,Physeter macrocephalus,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1052,POPA_MM_FO_1052,VernacularName: Cachalote,75668,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-07,,,,2008,7,7,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137119,,,,,,,,,,,,,,macrocephalus,,,,,,,,,1999.5,POINT (-24.74128333 36.9984),1
856,3db10aaf-4580-488f-8b7c-e5c163d86aa3,f6095707-4117-4580-ad3e-e7e6bd20df5a,-29.29796667,38.00328333,1217030400000,1217030400000,1217030400000,2008,Tursiops truncatus,Tursiops truncatus,,,,,{NO_DEPTH},0,0,74816,86.0,19.34,36.25,1,1.0,,0,Species,137111,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Odontoceti,Delphinidae,,,,,Tursiops,,,,,Tursiops truncatus,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1046,POPA_MM_FO_1046,VernacularName: Roaz,75385,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-26,,,,2008,7,26,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137111,,,,,,,,,,,,,,truncatus,,,,,,,,,86.0,POINT (-29.29796667 38.00328333),4
857,df5600f1-3b2b-4d18-83c4-6698be2887cf,f6095707-4117-4580-ad3e-e7e6bd20df5a,-24.93303333,37.09198333,1215820800000,1215820800000,1215820800000,2008,Balaenoptera,Balaenoptera sp,,,,,{NO_DEPTH},0,0,13862,1737.0,19.42,36.32,1,,,0,Genus,137013,,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1049,POPA_MM_FO_1049,,75640,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-12,,,,2008,7,12,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137013,,,,,,,,,,,,,,sp,,,,,,,,,1737.0,POINT (-24.93303333 37.09198333),2
858,20b7f59b-2904-4fc8-be7c-5d266632418a,f6095707-4117-4580-ad3e-e7e6bd20df5a,-24.9966,37.09918333,1215993600000,1215993600000,1215993600000,2008,Balaenoptera borealis,Balaenoptera borealis,,,,,{NO_DEPTH},0,0,10831,1478.0,19.42,36.32,1,,,0,Species,137088,EN,Biota,,Animalia,,,Chordata,,,Vertebrata,Gnathostomata,,,Tetrapoda,,Mammalia,Theria,,,,Cetartiodactyla,Cetancodonta,Cetacea,,Mysticeti,Balaenopteridae,,,,,Balaenoptera,,,,,Balaenoptera borealis,,,,,,,,2015-02-13 10:07:46,,,,,,,,,https://marineinfo.org/id/dataset/4675,POPA/IMAR,POPA_MARINE_MAMMALS_FO,,,Occurrence,,,,,POPA_MM_FO_1050,POPA_MM_FO_1050,VernacularName: Baleia-sardinheira,75649,popa observers,,,,,,,,,,present,,,,,,,,,,,,,,,,,,,,,2008-07-14,,,,2008,7,14,,,,,,,,,Azores (several wb),,,,Portugal,,Azores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coordinate Precision: 0,0001°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:lsid:marinespecies.org:taxname:137088,,,,,,,,,,,,,,borealis,,,,,,,,,1478.0,POINT (-24.9966 37.09918333),2
